,x,y,z,tagId,timestamp,dist_to_2
283,2259.0,-426.0,0.0,26376,2018-10-24 16:50:45.414000034,98.40731680114035
284,2301.0,-470.0,0.0,26376,2018-10-24 16:50:45.500000000,38.47076812334269
285,2272.0,-416.0,0.0,26376,2018-10-24 16:50:45.601000071,20.0
286,2290.0,-474.0,0.0,26376,2018-10-24 16:50:45.690999985,5.0
287,2275.0,-471.0,0.0,26376,2018-10-24 16:50:45.815000057,114.1402645870422
288,2312.0,-430.0,0.0,26376,2018-10-24 16:50:45.901999950,124.42668524074729
289,2278.0,-487.0,0.0,26376,2018-10-24 16:50:45.990999937,50.21951811795888
290,2286.0,-409.0,0.0,26376,2018-10-24 16:50:46.098999977,39.56008088970496
291,2310.0,-380.0,0.0,26376,2018-10-24 16:50:46.186000109,10.04987562112089
292,2310.0,-380.0,0.0,26376,2018-10-24 16:50:46.299999952,17.69180601295413
293,2285.0,-366.0,0.0,26376,2018-10-24 16:50:46.384000063,64.53681120105021
294,2271.0,-408.0,0.0,26376,2018-10-24 16:50:46.471999884,54.74486277268398
295,2286.0,-409.0,0.0,26376,2018-10-24 16:50:46.579999924,10.770329614269007
296,2267.0,-438.0,0.0,26376,2018-10-24 16:50:46.667999983,56.22277118748239
297,2257.0,-483.0,0.0,26376,2018-10-24 16:50:46.773000002,84.09518416651456
298,2256.0,-452.0,0.0,26376,2018-10-24 16:50:46.864000082,71.61005515987263
299,2256.0,-452.0,0.0,26376,2018-10-24 16:50:46.950000048,59.413803110051795
300,2242.0,-471.0,0.0,26376,2018-10-24 16:50:47.066999911,94.36630754670864
301,2254.0,-425.0,0.0,26376,2018-10-24 16:50:47.151000023,26.1725046566048
302,2299.0,-380.0,0.0,26376,2018-10-24 16:50:47.267999887,46.09772228646444
303,2286.0,-397.0,0.0,26376,2018-10-24 16:50:47.368000031,38.62641583165593
304,2271.0,-398.0,0.0,26376,2018-10-24 16:50:47.451999903,65.60487786742691
305,2270.0,-366.0,0.0,26376,2018-10-24 16:50:47.562999964,56.938563381947034
